emp_id,emp_name,skill_id,skill_name,proficiency_level,no_of_projects_done_in_that_skill,certifications
E3146,Arthur Morales,S006,Python,3,1,Yes
E1048,Jamie Blanchard,S003,Node.js,8,9,No
E1998,Chelsea Sandoval,S007,SQL,4,2,No
E2877,Michael Contreras,S006,Python,3,4,No
E433,Sarah Peterson,S005,HTML/CSS,4,4,No
E4962,John Hunt,S006,Python,5,2,No
E4700,Kyle Blankenship,S009,Data Visualization,9,10,No
E252,Melissa Ward,S008,Machine Learning,4,3,Yes
E4965,Cindy David,S012,Project Management,10,5,No
E2306,Nichole House,S002,React,4,1,No
E767,Jacob Zimmerman,S009,Data Visualization,1,1,No
E2660,Michele Chan,S009,Data Visualization,2,3,No
E3248,Erica Case,S012,Project Management,1,3,Yes
E2441,Kenneth Shields,S003,Node.js,2,1,No
E3808,William Thornton,S003,Node.js,7,9,Yes
E3264,John Vargas,S014,Client Management,8,5,Yes
E4343,Mary Clark,S003,Node.js,5,4,No
E3334,Sheila Choi,S003,Node.js,5,3,No
E4009,Joseph Graham,S009,Data Visualization,6,9,No
E1835,Lauren Mcfarland,S014,Client Management,4,2,No
E2848,Amy Garcia,S015,Risk Management,3,1,No
E2287,John Bradshaw,S012,Project Management,4,3,No
E2481,Christopher Russell,S002,React,3,3,No
E4371,Tammie West,S005,HTML/CSS,2,4,No
E2728,Donna Holden,S005,HTML/CSS,1,4,No
E1194,Michelle Ayala,S012,Project Management,3,3,No
E1406,Diane Robinson,S014,Client Management,2,2,No
E2772,Heather Vega,S002,React,5,4,Yes
E3041,Jesse Shelton,S012,Project Management,4,3,No
E3973,Jason Thomas,S006,Python,4,2,Yes
E4062,Matthew Monroe,S005,HTML/CSS,2,3,No
E3444,Philip Rodriguez,S005,HTML/CSS,8,7,Yes
E2536,Christina Bryant,S010,Big Data,4,3,No
E1587,Jill Medina,S007,SQL,4,3,No
E3547,Emily Cantrell,S014,Client Management,3,2,No
E659,Patricia Martin,S004,Docker,2,4,Yes
E360,Dustin Hanson,S015,Risk Management,5,4,Yes
E169,John Newman,S008,Machine Learning,5,4,No
E3954,Kristen Jennings,S003,Node.js,3,1,No
E3328,Jennifer Barton,S004,Docker,2,3,No
E4627,Thomas Deleon,S003,Node.js,5,2,No
E4008,Matthew Harris,S001,JavaScript,3,1,No
E244,Miguel Ball,S001,JavaScript,2,2,Yes
E3548,John Garcia,S005,HTML/CSS,7,10,Yes
E1624,Natasha Burns,S003,Node.js,3,3,Yes
E258,Troy Taylor,S009,Data Visualization,4,2,Yes
E4824,David Williams,S002,React,1,2,No
E365,Dr. April Garcia DVM,S005,HTML/CSS,2,1,No
E2744,Heather Rodriguez,S001,JavaScript,5,3,No
E060,Daniel Richards,S011,Consulting Basics,6,5,No
E2371,Lisa Dunlap,S004,Docker,2,3,No
E4985,Donna Moore,S012,Project Management,2,4,No
E794,Shawn Hernandez,S012,Project Management,1,4,Yes
E1495,Joshua Scott,S009,Data Visualization,1,2,No
E887,Jennifer Burton,S009,Data Visualization,4,1,No
E1336,Jennifer Baker,S005,HTML/CSS,5,3,Yes
E2904,Martin Garner,S006,Python,2,2,Yes
E2221,Gregory Alexander,S012,Project Management,1,1,Yes
E4473,Robin Friedman,S013,Financial Modeling,8,11,Yes
E4768,Debra Mcintosh,S008,Machine Learning,9,6,Yes
E3758,Austin Khan,S009,Data Visualization,2,2,Yes
E502,Jessica Horton,S003,Node.js,5,2,Yes
E3543,Cassidy Pham,S011,Consulting Basics,4,2,Yes
E4944,Robert Castillo,S001,JavaScript,1,2,Yes
E4242,Cindy Olson,S005,HTML/CSS,1,1,No
E4022,Carl Wolfe,S014,Client Management,10,6,No
E1623,Eugene Snyder,S015,Risk Management,1,3,No
E2933,Jennifer Gaines,S004,Docker,2,1,No
E2169,Robert Mcgrath,S009,Data Visualization,4,2,Yes
E904,Adam Mitchell,S009,Data Visualization,1,3,No
E4492,Jesse Thompson,S008,Machine Learning,1,1,No
E2549,Kimberly Dixon,S009,Data Visualization,2,3,Yes
E4358,Ronald White,S015,Risk Management,1,3,Yes
E4690,Krista Walker,S009,Data Visualization,3,1,Yes
E2158,Zachary Gonzalez,S012,Project Management,4,3,No
E3254,Carol Osborne,S004,Docker,8,9,No
E1128,Sarah Snyder,S013,Financial Modeling,4,1,Yes
E1606,Marcus Richard,S008,Machine Learning,4,2,Yes
E3130,Ryan Young,S008,Machine Learning,4,4,Yes
E2147,Aaron Obrien,S012,Project Management,4,4,Yes
E2890,Derrick Adams,S008,Machine Learning,5,3,Yes
E2686,Brianna Glover,S012,Project Management,3,4,No
E3998,Kristin Velasquez,S006,Python,2,1,No
E3161,Phillip Payne,S002,React,6,12,No
E2070,Shannon Rogers,S002,React,1,1,Yes
E1356,Rita Andersen,S006,Python,1,4,No
E3640,Christopher Hancock,S015,Risk Management,4,4,Yes
E1589,Barbara Patel,S015,Risk Management,6,9,Yes
E785,Jennifer Morales,S002,React,2,3,No
E2172,Richard Rowe,S014,Client Management,3,4,No
E1487,Timothy Scott,S015,Risk Management,2,4,No
E3241,Randall Williams,S001,JavaScript,4,4,No
E1035,James Nguyen,S015,Risk Management,3,4,No
E2510,Amanda Hawkins,S008,Machine Learning,5,1,No
E186,Samantha Lewis,S005,HTML/CSS,6,12,Yes
E545,Mrs. Patty Simmons,S007,SQL,6,5,No
E4750,Marco Wagner,S015,Risk Management,6,9,Yes
E4786,Ricky Randolph MD,S009,Data Visualization,5,4,No
E2240,Renee Hall,S010,Big Data,4,3,No
E3682,Gregory Thompson,S011,Consulting Basics,1,2,No
E1690,Bruce Wright,S004,Docker,8,5,Yes
E3158,Luke Santiago,S005,HTML/CSS,3,1,Yes
E2327,Dr. Tammy Sanchez MD,S015,Risk Management,2,1,Yes
E3776,Sarah Freeman,S012,Project Management,1,1,Yes
E984,Mark Brown,S012,Project Management,2,1,No
E3549,Sarah Johnson,S008,Machine Learning,10,10,Yes
E4307,Christine Brown,S013,Financial Modeling,5,4,No
E498,Michelle Randall,S012,Project Management,5,1,No
E2392,Joyce Meadows,S015,Risk Management,4,1,Yes
E1342,Shane Fowler,S002,React,3,2,Yes
E1540,Carl Sullivan,S004,Docker,5,1,Yes
E4570,Jessica Chung,S010,Big Data,8,6,No
E4155,Ryan Washington,S004,Docker,1,4,No
E288,Michelle King,S004,Docker,8,9,Yes
E1404,Rebecca Fernandez,S009,Data Visualization,8,11,No
E1115,Michael Preston,S014,Client Management,5,1,No
E1710,Tonya Murphy,S010,Big Data,4,1,No
E3141,Tara Moyer,S013,Financial Modeling,5,1,No
E559,Angela Meyer,S015,Risk Management,7,10,Yes
E1397,Sandy Jacobs,S014,Client Management,1,1,Yes
E3843,Timothy Smith,S008,Machine Learning,1,4,No
E1580,Trevor Hill,S015,Risk Management,1,1,Yes
E560,Steven Strong,S002,React,5,1,Yes
E4019,Jonathan Turner,S010,Big Data,5,2,No
E1221,Jacob Jennings,S009,Data Visualization,7,7,No
E2168,Charles Adams,S002,React,5,4,Yes
E4295,Kathleen Rogers MD,S003,Node.js,2,4,No
E821,Laura Roberts,S012,Project Management,1,3,No
E4924,Michelle Stone,S002,React,6,6,Yes
E3441,Deborah Booth DDS,S003,Node.js,7,9,No
E852,Alejandro Wood,S002,React,4,1,Yes
E3309,Brett Marshall,S011,Consulting Basics,4,3,No
E3558,Dr. Jesus Lamb,S011,Consulting Basics,2,3,Yes
E2232,Joshua Henderson,S014,Client Management,1,4,Yes
E803,Lindsay Smith,S003,Node.js,10,11,Yes
E1135,Dr. Donna Johnson MD,S004,Docker,4,2,No
E268,Heidi Rodriguez,S011,Consulting Basics,3,2,No
E4937,Cheyenne Rogers,S004,Docker,1,2,No
E3855,Rachael Patterson,S005,HTML/CSS,2,1,No
E2837,Haley King,S010,Big Data,1,2,No
E405,Mr. Jason Marshall,S005,HTML/CSS,1,3,No
E086,Dr. Sarah Martinez,S006,Python,7,7,Yes
E076,Matthew Roy,S008,Machine Learning,4,4,No
E4535,Adrian Suarez,S009,Data Visualization,10,6,No
E2002,Adam Mclaughlin,S009,Data Visualization,2,4,Yes
E4207,Joshua Moses,S014,Client Management,10,7,No
E3561,David Johnson,S007,SQL,2,2,No
E4443,Cody Giles,S001,JavaScript,3,4,No
E3464,Robert Stephens,S003,Node.js,1,2,No
E2284,Nicholas Bell,S008,Machine Learning,1,3,No
E3520,Joshua Olson,S006,Python,5,1,No
E3789,Shannon Smith,S012,Project Management,5,3,Yes
E3749,Paul Henderson,S010,Big Data,10,10,No
E2599,Malik Johnson,S006,Python,10,7,No
E4282,Melissa Pham,S011,Consulting Basics,3,1,No
E1031,Valerie West,S001,JavaScript,1,2,No
E3458,Priscilla Long,S013,Financial Modeling,3,1,Yes
E1934,Christine Collier,S005,HTML/CSS,5,3,Yes
E1680,Diane Ramos,S015,Risk Management,2,4,No
E3528,Holly Phillips,S013,Financial Modeling,1,1,Yes
E1298,Katrina Davis,S011,Consulting Basics,3,2,Yes
E2876,Christina Marks,S012,Project Management,4,1,No
E4051,Vincent Yang,S004,Docker,3,1,No
E2284,Nicholas Bell,S015,Risk Management,4,2,No
E599,Jessica Campbell,S009,Data Visualization,2,1,No
E1429,Jennifer Wade,S003,Node.js,3,3,Yes
E1391,Megan Bell,S001,JavaScript,9,9,Yes
E203,Lisa Marshall,S005,HTML/CSS,1,4,Yes
E4904,Gina Hancock,S013,Financial Modeling,1,3,No
E1313,Kristina Barry,S006,Python,5,4,Yes
E2640,Cindy Moore,S005,HTML/CSS,1,2,No
E2644,Caitlin Hamilton,S012,Project Management,2,4,No
E933,Karen Carrillo,S012,Project Management,8,12,No
E1361,David Rose,S002,React,10,12,Yes
E4705,Kevin Smith,S014,Client Management,4,4,No
E3925,Jenny Carter,S005,HTML/CSS,1,3,Yes
E4019,Jonathan Turner,S006,Python,5,2,Yes
E3216,Christopher Garrett,S008,Machine Learning,1,4,Yes
E450,Gina Williams,S008,Machine Learning,8,6,Yes
E995,Cassandra Morris,S001,JavaScript,2,1,Yes
E3983,Jay Melton,S009,Data Visualization,4,4,Yes
E2999,Nicholas Carson,S004,Docker,5,4,Yes
E414,Dominique Smith,S012,Project Management,5,4,Yes
E3006,Alexandria Williams,S008,Machine Learning,4,4,No
E1896,Brian Adams,S002,React,4,3,Yes
E168,Jordan Miller,S013,Financial Modeling,3,2,Yes
E661,Gina Ponce,S002,React,2,2,No
E643,Veronica Baldwin,S010,Big Data,2,3,No
E4432,Stephanie Hernandez,S012,Project Management,1,1,No
E868,Melinda Malone,S005,HTML/CSS,5,1,Yes
E2617,Carlos Perry,S011,Consulting Basics,4,3,Yes
E4494,Patricia Johnson,S014,Client Management,3,1,Yes
E962,Tina Bowen,S003,Node.js,7,7,No
E3150,Deborah Diaz,S006,Python,3,3,Yes
E4142,Jacob Cruz,S002,React,3,4,No
E2491,Tara Dawson,S012,Project Management,4,2,No
E4811,Mark Hall,S007,SQL,2,2,No
E1139,Samuel Graham,S006,Python,3,1,No
E2163,Sarah Sanchez,S003,Node.js,9,11,Yes
E3980,Tammy Shannon,S002,React,2,3,Yes
E1363,Rebecca Kennedy,S004,Docker,2,3,No
E1483,Kaitlyn Smith,S005,HTML/CSS,5,2,Yes
E4883,Matthew Walker,S006,Python,3,1,Yes
E4135,Mrs. Natalie Harris,S012,Project Management,1,2,Yes
E3819,Caleb Case,S015,Risk Management,4,1,Yes
E1739,Kathryn James,S015,Risk Management,5,4,Yes
E4532,Frank Cardenas,S003,Node.js,3,4,Yes
E2551,Charles Monroe,S008,Machine Learning,1,2,Yes
E4568,Daniel Dunn,S004,Docker,5,2,No
E2817,Michael Beck,S009,Data Visualization,5,2,Yes
E124,Timothy Wilson,S013,Financial Modeling,2,4,No
E197,Anthony Malone,S003,Node.js,5,4,No
E2344,Virginia Arnold,S011,Consulting Basics,6,5,Yes
E001,Sharon Burns,S010,Big Data,3,2,No
E1751,Johnathan Moran,S010,Big Data,1,2,No
E3309,Brett Marshall,S002,React,3,4,Yes
E1123,James Washington,S002,React,5,4,Yes
E3644,Amanda Davis,S009,Data Visualization,4,1,Yes
E2301,Leroy Benton,S001,JavaScript,5,4,No
E2632,Justin Watts,S006,Python,4,3,Yes
E1569,Catherine Ramirez,S003,Node.js,4,1,No
E2052,Diane Wong,S007,SQL,5,4,No
E4610,Matthew Adkins,S014,Client Management,5,2,Yes
E3641,Daniel Rose,S006,Python,1,1,Yes
E4502,Carly Payne,S014,Client Management,6,8,Yes
E2978,Antonio Mcdaniel,S012,Project Management,4,2,No
E4077,Angela Weiss,S003,Node.js,10,5,Yes
E3440,Jennifer Brock,S008,Machine Learning,4,1,No
E3176,Jeanette Decker,S002,React,6,6,No
E1995,Daniel Schultz,S010,Big Data,1,4,No
E306,Blake Ross,S003,Node.js,5,3,No
E919,Austin Williams,S007,SQL,2,4,Yes
E3999,John Mitchell,S001,JavaScript,1,3,Yes
E969,Victoria Lynch,S006,Python,4,3,Yes
E1863,Leslie Daniels,S005,HTML/CSS,2,3,Yes
E1309,Paul Wallace,S007,SQL,2,1,No
E1869,Rachel Miller,S012,Project Management,4,4,Yes
E3422,Jon Leach,S011,Consulting Basics,1,2,No
E3547,Emily Cantrell,S015,Risk Management,5,2,No
E3572,Holly Johnson,S013,Financial Modeling,4,4,No
E2667,Bryan Weeks,S006,Python,1,2,Yes
E2808,Tara Brown,S014,Client Management,6,8,No
E1745,Sean Peterson,S006,Python,2,4,Yes
E3148,Rachel Valenzuela,S001,JavaScript,3,2,No
E879,Jeff Jones,S002,React,2,1,Yes
E4123,Casey Vasquez,S011,Consulting Basics,3,1,No
E3004,Nichole Taylor,S005,HTML/CSS,9,11,Yes
E502,Jessica Horton,S012,Project Management,4,3,No
E4717,Jessica Nguyen,S007,SQL,8,6,Yes
E4304,Thomas Williamson,S003,Node.js,3,2,No
E1400,Douglas Miller,S015,Risk Management,3,3,No
E2577,William Obrien,S006,Python,5,1,Yes
E525,Mario Adams,S013,Financial Modeling,5,3,Yes
E800,Melissa Stanton,S007,SQL,1,1,No
E1067,Kyle Hill,S012,Project Management,1,3,No
E3232,Denise Terry,S004,Docker,8,11,Yes
E2904,Martin Garner,S011,Consulting Basics,4,3,Yes
E982,Linda Kim,S012,Project Management,3,4,No
E1963,Mr. Jonathan Green,S015,Risk Management,6,10,Yes
E236,James Jones,S001,JavaScript,2,4,Yes
E4905,Erik Duncan,S009,Data Visualization,5,2,No
E3827,Marissa Campbell,S004,Docker,3,3,No
E2109,John Estrada,S012,Project Management,4,4,No
E761,Lori Campbell,S001,JavaScript,2,3,Yes
E1190,Kevin Goodman,S012,Project Management,4,4,No
E1038,Angela Lyons,S002,React,1,1,No
E3442,Leslie Johnson,S007,SQL,9,8,No
E2426,James Nielsen,S015,Risk Management,6,8,No
E4235,Melissa Velez,S004,Docker,4,2,No
E2399,Diamond Paul,S007,SQL,7,5,Yes
E738,Henry Jordan,S008,Machine Learning,1,3,No
E3810,Rachel Norton,S011,Consulting Basics,1,4,No
E706,Michelle Rodriguez,S010,Big Data,3,3,No
E4150,Hector Williams,S004,Docker,4,1,No
E1871,Phillip Sanders,S004,Docker,4,4,No
E2236,Andrew Mcdaniel,S012,Project Management,5,1,No
E634,Joshua Johns,S001,JavaScript,3,2,Yes
E4986,Keith Morris,S008,Machine Learning,3,1,Yes
E727,Michelle Lane,S015,Risk Management,5,2,Yes
E604,John Gregory DDS,S007,SQL,2,4,No
E615,Julie Sanchez,S013,Financial Modeling,1,1,No
E4928,Justin Schultz,S015,Risk Management,6,10,Yes
E845,John Skinner,S001,JavaScript,4,1,Yes
E2873,Mitchell Crawford,S011,Consulting Basics,2,1,No
E3860,Gregory Estes,S013,Financial Modeling,4,1,No
E883,Melanie Haynes,S011,Consulting Basics,1,2,No
E3315,Lydia Lopez,S005,HTML/CSS,1,4,No
E2435,Stephanie Edwards,S005,HTML/CSS,3,3,No
E280,Jessica Bailey,S008,Machine Learning,6,6,Yes
E707,Richard Pearson,S008,Machine Learning,1,1,No
E736,Tanya Sosa,S003,Node.js,3,3,Yes
E3842,Kenneth Frederick,S007,SQL,9,5,No
E2158,Zachary Gonzalez,S013,Financial Modeling,1,1,Yes
E1282,Kirsten Campbell,S008,Machine Learning,2,2,No
E1343,Tamara Edwards,S014,Client Management,2,3,Yes
E2631,Joseph Harper,S011,Consulting Basics,4,2,No
E710,Mary Lambert,S007,SQL,1,4,No
E3367,John Odom,S014,Client Management,1,2,No
E1507,Vernon Sullivan,S011,Consulting Basics,1,4,Yes
E4042,Robin Scott,S011,Consulting Basics,2,2,Yes
E2349,Melissa Schmidt,S004,Docker,4,3,No
E1136,Emily Ramirez,S008,Machine Learning,1,2,No
E2910,Sarah Hall,S007,SQL,2,1,No
E1331,Robin Chen,S006,Python,3,4,Yes
E306,Blake Ross,S008,Machine Learning,1,4,No
E4416,Teresa Ferguson,S007,SQL,5,1,No
E3470,Colleen Nguyen,S006,Python,3,3,Yes
E604,John Gregory DDS,S013,Financial Modeling,3,4,No
E889,Mrs. Pamela Henry,S014,Client Management,9,12,Yes
E4714,Rachel Jones,S013,Financial Modeling,10,10,Yes
E4605,Elizabeth Pope,S003,Node.js,7,8,No
E3828,Leonard Stewart,S005,HTML/CSS,4,3,No
E1926,Lisa Singh,S004,Docker,2,3,Yes
E463,Wanda George,S015,Risk Management,3,1,No
E4117,Krista Bridges,S010,Big Data,2,4,No
E343,Joy Sherman,S003,Node.js,10,6,Yes
E1968,Tammy Berry,S004,Docker,5,3,No
E3187,Sean Garcia,S004,Docker,2,4,No
E2488,Paula Anderson,S005,HTML/CSS,5,3,Yes
E3694,Heidi Ramirez,S015,Risk Management,3,3,No
E3559,Lisa Campos,S009,Data Visualization,5,2,No
E3470,Colleen Nguyen,S011,Consulting Basics,10,5,Yes
E1138,Barbara Travis,S011,Consulting Basics,8,7,No
E944,Barry Spencer,S013,Financial Modeling,1,3,Yes
E2663,Sheryl Graves,S007,SQL,1,1,Yes
E2972,Timothy Lambert,S012,Project Management,9,5,Yes
E1104,Debbie Robinson,S011,Consulting Basics,3,1,Yes
E4414,David Garcia,S011,Consulting Basics,1,3,Yes
E4488,Stephen Williams,S008,Machine Learning,1,2,No
E354,Anthony Patel,S012,Project Management,1,4,Yes
E2050,Jasmin Stanley,S015,Risk Management,2,3,Yes
E4748,Molly Barnes,S014,Client Management,3,2,No
E4486,Laura Baxter,S012,Project Management,5,2,No
E4736,Michael Lozano,S012,Project Management,3,4,No
E147,Mark Baker,S001,JavaScript,1,4,Yes
E008,Nicholas Miller,S004,Docker,2,1,No
E1204,Daniel Butler,S014,Client Management,2,4,No
E212,Juan Ho,S004,Docker,7,7,Yes
E2100,Ronnie Ramirez,S003,Node.js,5,4,No
E3313,Charles Roberts,S013,Financial Modeling,5,4,No
E4935,Alexandria Lopez,S009,Data Visualization,2,2,No
E4894,Jeremy Kelly,S005,HTML/CSS,5,2,No
E2911,Carlos Walker,S002,React,4,1,No
E3923,Judith Davidson,S009,Data Visualization,5,1,Yes
E4288,Peter Avery,S010,Big Data,1,1,Yes
E3112,Brian Hernandez,S014,Client Management,7,5,No
E3315,Lydia Lopez,S005,HTML/CSS,4,1,No
E2652,Jennifer Horn,S008,Machine Learning,5,1,Yes
E3110,Lindsay Lee,S001,JavaScript,2,4,Yes
E1992,Joseph Hayden,S007,SQL,5,2,No
E414,Dominique Smith,S015,Risk Management,5,1,Yes
E1515,Connie Davis,S004,Docker,1,2,Yes
E1758,Christopher Davis,S004,Docker,2,4,Yes
E4260,Gilbert Gutierrez,S006,Python,5,2,No
E3129,Melanie Rios,S012,Project Management,9,7,Yes
E2751,Joseph Nelson,S004,Docker,1,3,No
E3215,Michael Moore,S011,Consulting Basics,2,1,No
E3691,Nathan Levine,S010,Big Data,2,1,No
E3087,Dustin Wilson,S011,Consulting Basics,1,4,No
E3278,Debra Goodwin,S013,Financial Modeling,5,1,No
E3458,Priscilla Long,S006,Python,2,4,No
