,emp_id,emp_name,department,designation,DOJ,age,experience,salary,no_of_promotions,education,skill_id,skill_name,proficiency_level,no_of_projects_done_in_that_skill,certifications,no_of_projects,manager_rating,promotion,T_id,T_name,project_score,hackerrank_score,completed,skill_category
5349,E2501,Molly Jimenez,Engineering,Senior Developer,2008-02-01,45,11,113719.0,3,Bachelors,S015,Risk Management,6.0,5.0,Yes,9,1,0,T013,Advanced Data Visualization,90.0,31.0,1.0,consulting
5350,E2501,Molly Jimenez,Engineering,Senior Developer,2008-02-01,45,11,113719.0,3,Bachelors,S015,Risk Management,6.0,5.0,Yes,9,1,0,T009,DevOps with Docker,35.0,79.0,1.0,consulting
5351,E2502,Todd Davis,Finance,Mid-level Developer,2021-01-29,34,6,64280.0,0,MBA,S004,Docker,4.0,3.0,No,15,2,0,NA,NA,0.0,0.0,0.0,full_stack
5352,E2502,Todd Davis,Finance,Mid-level Developer,2021-01-29,34,6,64280.0,0,MBA,S002,React,5.0,4.0,Yes,15,2,0,NA,NA,0.0,0.0,0.0,full_stack
5353,E2503,Dustin Spence,Marketing,Mid-level Developer,2023-08-04,30,6,73956.0,2,Bachelors,S007,SQL,6.0,5.0,No,17,4,0,T007,Machine Learning Basics,42.0,41.0,1.0,data
5354,E2503,Dustin Spence,Marketing,Mid-level Developer,2023-08-04,30,6,73956.0,2,Bachelors,S009,Data Visualization,9.0,10.0,Yes,17,4,0,T007,Machine Learning Basics,42.0,41.0,1.0,data
5355,E2504,John Obrien,Marketing,Senior Developer,2020-09-01,42,11,89236.0,1,MBA,S013,Financial Modeling,7.0,11.0,No,4,5,1,T012,Advanced JavaScript,25.0,7.0,0.0,consulting
5356,E2504,John Obrien,Marketing,Senior Developer,2020-09-01,42,11,89236.0,1,MBA,S002,React,6.0,12.0,Yes,4,5,1,T012,Advanced JavaScript,25.0,7.0,0.0,full_stack
5357,E2505,Darren Roach,HR,Senior Developer,2007-04-23,37,10,57910.0,0,Bachelors,S007,SQL,10.0,11.0,No,28,4,1,NA,NA,0.0,0.0,0.0,data
5358,E2505,Darren Roach,HR,Senior Developer,2007-04-23,37,10,57910.0,0,Bachelors,S013,Financial Modeling,8.0,12.0,Yes,28,4,1,NA,NA,0.0,0.0,0.0,consulting
5359,E2506,Jennifer Baker,Finance,Junior Developer,2020-05-25,24,1,31330.0,0,MBA,S010,Big Data,5.0,3.0,No,19,5,0,T005,Full-Stack Web Development,34.0,32.0,0.0,data
5360,E2506,Jennifer Baker,Finance,Junior Developer,2020-05-25,24,1,31330.0,0,MBA,S012,Project Management,4.0,4.0,No,19,5,0,T005,Full-Stack Web Development,34.0,32.0,0.0,consulting
5361,E2507,Derek Phillips,Sales,Manager,2022-04-14,50,20,82536.0,3,MBA,S005,HTML/CSS,10.0,6.0,Yes,20,3,1,T009,DevOps with Docker,73.0,85.0,1.0,full_stack
5362,E2507,Derek Phillips,Sales,Manager,2022-04-14,50,20,82536.0,3,MBA,S005,HTML/CSS,10.0,6.0,Yes,20,3,1,T001,SQL Mastery,39.0,34.0,0.0,full_stack
5363,E2508,Susan Bell,Finance,Senior Developer,2018-05-03,43,11,110721.0,2,Masters,NA,NA,0.0,0.0,NA,18,5,0,T013,Advanced Data Visualization,40.0,10.0,1.0,
5364,E2509,David Rice,Engineering,Senior Developer,2017-07-14,37,10,55576.0,1,MBA,S005,HTML/CSS,10.0,8.0,Yes,12,2,0,T009,DevOps with Docker,27.0,9.0,1.0,full_stack
5365,E2509,David Rice,Engineering,Senior Developer,2017-07-14,37,10,55576.0,1,MBA,S010,Big Data,8.0,10.0,Yes,12,2,0,T009,DevOps with Docker,27.0,9.0,1.0,data
5366,E2510,Amanda Hawkins,Finance,Mid-level Developer,2004-12-21,34,6,74039.0,3,Masters,S013,Financial Modeling,8.0,10.0,Yes,20,5,1,T010,Node.js Masterclass,96.0,72.0,1.0,consulting
5367,E2510,Amanda Hawkins,Finance,Mid-level Developer,2004-12-21,34,6,74039.0,3,Masters,S013,Financial Modeling,8.0,10.0,Yes,20,5,1,T005,Full-Stack Web Development,44.0,9.0,0.0,consulting
5368,E2510,Amanda Hawkins,Finance,Mid-level Developer,2004-12-21,34,6,74039.0,3,Masters,S013,Financial Modeling,8.0,10.0,Yes,20,5,1,T004,Client Relationship Management,9.0,29.0,0.0,consulting
5369,E2510,Amanda Hawkins,Finance,Mid-level Developer,2004-12-21,34,6,74039.0,3,Masters,S008,Machine Learning,5.0,1.0,No,20,5,1,T010,Node.js Masterclass,96.0,72.0,1.0,data
5370,E2510,Amanda Hawkins,Finance,Mid-level Developer,2004-12-21,34,6,74039.0,3,Masters,S008,Machine Learning,5.0,1.0,No,20,5,1,T005,Full-Stack Web Development,44.0,9.0,0.0,data
5371,E2510,Amanda Hawkins,Finance,Mid-level Developer,2004-12-21,34,6,74039.0,3,Masters,S008,Machine Learning,5.0,1.0,No,20,5,1,T004,Client Relationship Management,9.0,29.0,0.0,data
5372,E2511,Alexander Kelly,Finance,Senior Developer,2009-04-22,35,10,52628.0,3,Masters,S004,Docker,8.0,11.0,Yes,26,3,0,T010,Node.js Masterclass,33.0,94.0,1.0,full_stack
5373,E2511,Alexander Kelly,Finance,Senior Developer,2009-04-22,35,10,52628.0,3,Masters,S004,Docker,8.0,11.0,Yes,26,3,0,T015,Project Management for Consultants,63.0,62.0,1.0,full_stack
5374,E2511,Alexander Kelly,Finance,Senior Developer,2009-04-22,35,10,52628.0,3,Masters,S004,Docker,8.0,11.0,Yes,26,3,0,T015,Project Management for Consultants,25.0,22.0,0.0,full_stack
5375,E2511,Alexander Kelly,Finance,Senior Developer,2009-04-22,35,10,52628.0,3,Masters,S009,Data Visualization,5.0,2.0,No,26,3,0,T010,Node.js Masterclass,33.0,94.0,1.0,data
5376,E2511,Alexander Kelly,Finance,Senior Developer,2009-04-22,35,10,52628.0,3,Masters,S009,Data Visualization,5.0,2.0,No,26,3,0,T015,Project Management for Consultants,63.0,62.0,1.0,data
5377,E2511,Alexander Kelly,Finance,Senior Developer,2009-04-22,35,10,52628.0,3,Masters,S009,Data Visualization,5.0,2.0,No,26,3,0,T015,Project Management for Consultants,25.0,22.0,0.0,data
5378,E2512,Dustin Harris,Marketing,Mid-level Developer,2007-01-16,38,6,60896.0,0,Bachelors,S007,SQL,4.0,2.0,No,1,1,0,T003,Business Process Management,92.0,93.0,1.0,data
5379,E2512,Dustin Harris,Marketing,Mid-level Developer,2007-01-16,38,6,60896.0,0,Bachelors,S010,Big Data,4.0,4.0,Yes,1,1,0,T003,Business Process Management,92.0,93.0,1.0,data
5380,E2512,Dustin Harris,Marketing,Mid-level Developer,2007-01-16,38,6,60896.0,0,Bachelors,S007,SQL,7.0,8.0,No,1,1,0,T003,Business Process Management,92.0,93.0,1.0,data
5381,E2512,Dustin Harris,Marketing,Mid-level Developer,2007-01-16,38,6,60896.0,0,Bachelors,S010,Big Data,7.0,5.0,No,1,1,0,T003,Business Process Management,92.0,93.0,1.0,data
5382,E2513,Brett Campbell,Finance,Junior Developer,2012-04-14,25,3,39628.0,1,MBA,NA,NA,0.0,0.0,NA,17,4,1,T008,Data Science Bootcamp,9.0,4.0,0.0,
5383,E2513,Brett Campbell,Finance,Junior Developer,2012-04-14,25,3,39628.0,1,MBA,NA,NA,0.0,0.0,NA,17,4,1,T008,Data Science Bootcamp,27.0,53.0,0.0,
5384,E2514,Scott Grant,Engineering,Mid-level Developer,2019-11-27,25,5,42892.0,0,Masters,S004,Docker,4.0,3.0,Yes,27,3,0,NA,NA,0.0,0.0,0.0,full_stack
5385,E2515,Amber Vasquez,HR,Senior Developer,2018-09-15,33,10,57469.0,2,MBA,NA,NA,0.0,0.0,NA,16,3,0,NA,NA,0.0,0.0,0.0,
5386,E2516,Katherine James,Sales,Manager,2013-07-18,41,20,85094.0,0,MBA,S014,Client Management,2.0,2.0,Yes,12,2,1,NA,NA,0.0,0.0,0.0,consulting
5387,E2517,Joseph Brown,HR,Senior Developer,2023-04-09,37,10,79745.0,1,Bachelors,NA,NA,0.0,0.0,NA,17,2,1,T013,Advanced Data Visualization,40.0,35.0,0.0,
5388,E2518,Sabrina Smith,Finance,Senior Developer,2011-04-03,38,10,52474.0,1,Bachelors,NA,NA,0.0,0.0,NA,28,5,0,NA,NA,0.0,0.0,0.0,
5389,E2519,Jill Kelly,Finance,Senior Developer,2011-07-01,35,10,51397.0,1,Bachelors,NA,NA,0.0,0.0,NA,2,1,1,T008,Data Science Bootcamp,90.0,41.0,1.0,
5390,E2520,Kathleen Shepherd,HR,Senior Developer,2014-04-08,32,11,75346.0,0,MBA,S010,Big Data,8.0,8.0,No,9,4,0,T010,Node.js Masterclass,15.0,34.0,0.0,data
5391,E2520,Kathleen Shepherd,HR,Senior Developer,2014-04-08,32,11,75346.0,0,MBA,S010,Big Data,8.0,8.0,No,9,4,0,T010,Node.js Masterclass,65.0,87.0,1.0,data
5392,E2520,Kathleen Shepherd,HR,Senior Developer,2014-04-08,32,11,75346.0,0,MBA,S003,Node.js,3.0,4.0,No,9,4,0,T010,Node.js Masterclass,15.0,34.0,0.0,full_stack
5393,E2520,Kathleen Shepherd,HR,Senior Developer,2014-04-08,32,11,75346.0,0,MBA,S003,Node.js,3.0,4.0,No,9,4,0,T010,Node.js Masterclass,65.0,87.0,1.0,full_stack
5394,E2521,Trevor Bell,Sales,Manager,2007-10-17,42,20,107288.0,0,Bachelors,S015,Risk Management,10.0,11.0,No,13,2,1,T014,Python for Data Analysis,7.0,4.0,0.0,consulting
5395,E2521,Trevor Bell,Sales,Manager,2007-10-17,42,20,107288.0,0,Bachelors,S015,Risk Management,10.0,11.0,No,13,2,1,T010,Node.js Masterclass,75.0,23.0,1.0,consulting
5396,E2521,Trevor Bell,Sales,Manager,2007-10-17,42,20,107288.0,0,Bachelors,S015,Risk Management,10.0,11.0,No,13,2,1,T013,Advanced Data Visualization,74.0,40.0,1.0,consulting
5397,E2522,Amy Pearson,HR,Senior Developer,2021-02-23,35,10,57940.0,1,MBA,S015,Risk Management,2.0,2.0,No,11,2,0,T013,Advanced Data Visualization,24.0,14.0,0.0,consulting
5398,E2522,Amy Pearson,HR,Senior Developer,2021-02-23,35,10,57940.0,1,MBA,S015,Risk Management,2.0,2.0,No,11,2,0,T009,DevOps with Docker,5.0,58.0,1.0,consulting
5399,E2522,Amy Pearson,HR,Senior Developer,2021-02-23,35,10,57940.0,1,MBA,S006,Python,4.0,3.0,No,11,2,0,T013,Advanced Data Visualization,24.0,14.0,0.0,data
5400,E2522,Amy Pearson,HR,Senior Developer,2021-02-23,35,10,57940.0,1,MBA,S006,Python,4.0,3.0,No,11,2,0,T009,DevOps with Docker,5.0,58.0,1.0,data
5401,E2522,Amy Pearson,HR,Senior Developer,2021-02-23,35,10,57940.0,1,MBA,S011,Consulting Basics,7.0,12.0,Yes,11,2,0,T013,Advanced Data Visualization,24.0,14.0,0.0,consulting
5402,E2522,Amy Pearson,HR,Senior Developer,2021-02-23,35,10,57940.0,1,MBA,S011,Consulting Basics,7.0,12.0,Yes,11,2,0,T009,DevOps with Docker,5.0,58.0,1.0,consulting
5403,E2523,Dana Solomon,Finance,Junior Developer,2023-11-26,26,3,47548.0,2,MBA,S012,Project Management,6.0,5.0,No,10,5,1,T006,Financial Modeling,4.0,21.0,0.0,consulting
5404,E2523,Dana Solomon,Finance,Junior Developer,2023-11-26,26,3,47548.0,2,MBA,S002,React,5.0,3.0,No,10,5,1,T006,Financial Modeling,4.0,21.0,0.0,full_stack
5405,E2524,David Scott,Sales,Mid-level Developer,2006-04-13,34,6,52265.0,2,Bachelors,S001,JavaScript,4.0,2.0,No,9,1,1,NA,NA,0.0,0.0,0.0,full_stack
5406,E2524,David Scott,Sales,Mid-level Developer,2006-04-13,34,6,52265.0,2,Bachelors,S007,SQL,5.0,1.0,Yes,9,1,1,NA,NA,0.0,0.0,0.0,data
5407,E2525,Carol Alexander,Engineering,Senior Developer,2011-01-28,49,11,110551.0,2,MBA,S004,Docker,9.0,6.0,No,18,4,0,T007,Machine Learning Basics,76.0,11.0,1.0,full_stack
5408,E2525,Carol Alexander,Engineering,Senior Developer,2011-01-28,49,11,110551.0,2,MBA,S012,Project Management,3.0,4.0,Yes,18,4,0,T007,Machine Learning Basics,76.0,11.0,1.0,consulting
5409,E2525,Carol Alexander,Engineering,Senior Developer,2011-01-28,49,11,110551.0,2,MBA,S001,JavaScript,1.0,2.0,No,18,4,0,T007,Machine Learning Basics,76.0,11.0,1.0,full_stack
5410,E2526,Jason Davidson,HR,Junior Developer,2014-04-11,26,4,42421.0,0,Bachelors,S001,JavaScript,6.0,6.0,No,6,4,1,T013,Advanced Data Visualization,28.0,30.0,0.0,full_stack
5411,E2526,Jason Davidson,HR,Junior Developer,2014-04-11,26,4,42421.0,0,Bachelors,S001,JavaScript,6.0,6.0,No,6,4,1,T005,Full-Stack Web Development,76.0,62.0,1.0,full_stack
5412,E2527,Kimberly Jackson,Finance,Mid-level Developer,2014-10-29,27,5,41095.0,0,Bachelors,S009,Data Visualization,6.0,11.0,No,27,5,1,T013,Advanced Data Visualization,33.0,12.0,1.0,data
5413,E2527,Kimberly Jackson,Finance,Mid-level Developer,2014-10-29,27,5,41095.0,0,Bachelors,S009,Data Visualization,6.0,11.0,No,27,5,1,T011,Consulting Essentials,99.0,45.0,1.0,data
5414,E2527,Kimberly Jackson,Finance,Mid-level Developer,2014-10-29,27,5,41095.0,0,Bachelors,S009,Data Visualization,6.0,11.0,No,27,5,1,T003,Business Process Management,43.0,23.0,1.0,data
5415,E2528,John Cox,Sales,Mid-level Developer,2020-05-06,38,6,64278.0,2,Masters,NA,NA,0.0,0.0,NA,19,2,1,T015,Project Management for Consultants,16.0,3.0,0.0,
5416,E2529,Daniel Ryan,Engineering,Mid-level Developer,2005-10-06,26,5,47448.0,3,MBA,S013,Financial Modeling,1.0,4.0,No,24,2,1,T011,Consulting Essentials,72.0,30.0,0.0,consulting
5417,E2530,Michael Burns,Marketing,Senior Developer,2008-11-02,36,10,57420.0,2,Masters,S009,Data Visualization,6.0,5.0,Yes,20,2,0,T002,React and Redux,34.0,0.0,0.0,data
5418,E2531,Russell Lyons,Sales,Senior Developer,2019-09-03,44,11,108034.0,3,Bachelors,S010,Big Data,3.0,3.0,Yes,15,5,1,T015,Project Management for Consultants,6.0,17.0,0.0,data
5419,E2531,Russell Lyons,Sales,Senior Developer,2019-09-03,44,11,108034.0,3,Bachelors,S010,Big Data,3.0,3.0,Yes,15,5,1,T007,Machine Learning Basics,25.0,38.0,0.0,data
5420,E2531,Russell Lyons,Sales,Senior Developer,2019-09-03,44,11,108034.0,3,Bachelors,S007,SQL,9.0,12.0,No,15,5,1,T015,Project Management for Consultants,6.0,17.0,0.0,data
5421,E2531,Russell Lyons,Sales,Senior Developer,2019-09-03,44,11,108034.0,3,Bachelors,S007,SQL,9.0,12.0,No,15,5,1,T007,Machine Learning Basics,25.0,38.0,0.0,data
5422,E2532,Sara Smith,Sales,Manager,2024-02-02,44,20,87972.0,0,Masters,NA,NA,0.0,0.0,NA,8,2,1,T001,SQL Mastery,2.0,31.0,0.0,
5423,E2533,Kristin Hamilton,Marketing,Junior Developer,2021-06-01,27,3,38527.0,0,Bachelors,NA,NA,0.0,0.0,NA,29,1,0,NA,NA,0.0,0.0,0.0,
5424,E2534,Rachel Guzman,Engineering,Senior Developer,2018-02-09,48,11,82481.0,0,MBA,NA,NA,0.0,0.0,NA,20,4,0,T015,Project Management for Consultants,73.0,3.0,1.0,
5425,E2534,Rachel Guzman,Engineering,Senior Developer,2018-02-09,48,11,82481.0,0,MBA,NA,NA,0.0,0.0,NA,20,4,0,T005,Full-Stack Web Development,27.0,20.0,1.0,
5426,E2535,Sherri Payne,Finance,Junior Developer,2007-02-11,23,2,32889.0,0,Masters,S015,Risk Management,5.0,4.0,Yes,11,2,0,T011,Consulting Essentials,7.0,27.0,0.0,consulting
5427,E2535,Sherri Payne,Finance,Junior Developer,2007-02-11,23,2,32889.0,0,Masters,S015,Risk Management,6.0,10.0,Yes,11,2,0,T011,Consulting Essentials,7.0,27.0,0.0,consulting
5428,E2536,Christina Bryant,Sales,Manager,2024-01-12,45,20,87297.0,2,MBA,S013,Financial Modeling,8.0,10.0,No,9,5,1,T014,Python for Data Analysis,17.0,27.0,1.0,consulting
5429,E2536,Christina Bryant,Sales,Manager,2024-01-12,45,20,87297.0,2,MBA,S010,Big Data,4.0,3.0,No,9,5,1,T014,Python for Data Analysis,17.0,27.0,1.0,data
5430,E2537,Ashley Hernandez,Engineering,Senior Developer,2009-01-01,39,10,76209.0,2,MBA,S012,Project Management,9.0,11.0,Yes,3,1,1,T008,Data Science Bootcamp,27.0,36.0,0.0,consulting
5431,E2537,Ashley Hernandez,Engineering,Senior Developer,2009-01-01,39,10,76209.0,2,MBA,S007,SQL,7.0,11.0,Yes,3,1,1,T008,Data Science Bootcamp,27.0,36.0,0.0,data
5432,E2538,Brian Jennings,Marketing,Senior Developer,2014-12-05,36,10,77059.0,0,MBA,S005,HTML/CSS,3.0,2.0,No,28,5,1,NA,NA,0.0,0.0,0.0,full_stack
5433,E2539,Jenna Cline,HR,Junior Developer,2019-04-19,22,1,24006.0,0,Masters,S002,React,10.0,9.0,Yes,15,1,0,NA,NA,0.0,0.0,0.0,full_stack
5434,E2539,Jenna Cline,HR,Junior Developer,2019-04-19,22,1,24006.0,0,Masters,S004,Docker,3.0,1.0,Yes,15,1,0,NA,NA,0.0,0.0,0.0,full_stack
5435,E2540,Mason Harrison,Finance,Junior Developer,2012-07-18,26,4,38392.0,3,Bachelors,S008,Machine Learning,9.0,10.0,Yes,13,3,1,NA,NA,0.0,0.0,0.0,data
5436,E2540,Mason Harrison,Finance,Junior Developer,2012-07-18,26,4,38392.0,3,Bachelors,S013,Financial Modeling,7.0,8.0,Yes,13,3,1,NA,NA,0.0,0.0,0.0,consulting
5437,E2541,Madison Graves,HR,Mid-level Developer,2007-05-03,30,6,72758.0,0,Bachelors,S014,Client Management,8.0,5.0,No,6,3,1,T008,Data Science Bootcamp,15.0,8.0,1.0,consulting
5438,E2541,Madison Graves,HR,Mid-level Developer,2007-05-03,30,6,72758.0,0,Bachelors,S014,Client Management,8.0,5.0,No,6,3,1,T009,DevOps with Docker,19.0,31.0,1.0,consulting
5439,E2541,Madison Graves,HR,Mid-level Developer,2007-05-03,30,6,72758.0,0,Bachelors,S014,Client Management,8.0,5.0,No,6,3,1,T007,Machine Learning Basics,75.0,39.0,0.0,consulting
5440,E2542,Kimberly Davis,Finance,Mid-level Developer,2005-10-04,34,6,59404.0,0,MBA,NA,NA,0.0,0.0,NA,20,5,0,NA,NA,0.0,0.0,0.0,
5441,E2543,Brian Cervantes,HR,Junior Developer,2014-03-15,27,3,36894.0,0,Masters,NA,NA,0.0,0.0,NA,26,1,1,T006,Financial Modeling,11.0,2.0,0.0,
5442,E2544,Nicole Stanley,Engineering,Junior Developer,2006-11-04,23,2,30680.0,0,Bachelors,S008,Machine Learning,3.0,3.0,No,5,2,0,NA,NA,0.0,0.0,0.0,data
5443,E2545,Stephanie Bennett,Finance,Junior Developer,2023-04-20,24,1,20364.0,0,MBA,S004,Docker,4.0,1.0,Yes,11,2,1,T001,SQL Mastery,7.0,16.0,0.0,full_stack
5444,E2545,Stephanie Bennett,Finance,Junior Developer,2023-04-20,24,1,20364.0,0,MBA,S006,Python,1.0,3.0,Yes,11,2,1,T001,SQL Mastery,7.0,16.0,0.0,data
5445,E2545,Stephanie Bennett,Finance,Junior Developer,2023-04-20,24,1,20364.0,0,MBA,S002,React,10.0,5.0,Yes,11,2,1,T001,SQL Mastery,7.0,16.0,0.0,full_stack
5446,E2546,Samuel Johnson,Sales,Mid-level Developer,2021-04-12,30,6,58104.0,3,Masters,S009,Data Visualization,2.0,2.0,Yes,27,2,0,NA,NA,0.0,0.0,0.0,data
5447,E2547,Nicole Mcneil,Marketing,Manager,2010-02-11,46,20,100781.0,3,Bachelors,S009,Data Visualization,8.0,12.0,Yes,9,2,0,T013,Advanced Data Visualization,37.0,21.0,0.0,data
5448,E2547,Nicole Mcneil,Marketing,Manager,2010-02-11,46,20,100781.0,3,Bachelors,S005,HTML/CSS,1.0,4.0,No,9,2,0,T013,Advanced Data Visualization,37.0,21.0,0.0,full_stack
5449,E2548,Angela Davis,Finance,Manager,2014-05-14,45,20,98370.0,0,Bachelors,S012,Project Management,5.0,1.0,Yes,24,3,1,T008,Data Science Bootcamp,18.0,29.0,0.0,consulting
5450,E2548,Angela Davis,Finance,Manager,2014-05-14,45,20,98370.0,0,Bachelors,S012,Project Management,5.0,1.0,Yes,24,3,1,T008,Data Science Bootcamp,34.0,23.0,0.0,consulting
5451,E2549,Kimberly Dixon,Sales,Manager,2021-02-10,49,20,112367.0,2,Masters,S015,Risk Management,1.0,2.0,No,10,4,1,T007,Machine Learning Basics,81.0,11.0,1.0,consulting
5452,E2549,Kimberly Dixon,Sales,Manager,2021-02-10,49,20,112367.0,2,Masters,S015,Risk Management,1.0,2.0,No,10,4,1,T010,Node.js Masterclass,65.0,45.0,1.0,consulting
5453,E2549,Kimberly Dixon,Sales,Manager,2021-02-10,49,20,112367.0,2,Masters,S015,Risk Management,1.0,2.0,No,10,4,1,T010,Node.js Masterclass,70.0,45.0,1.0,consulting
5454,E2549,Kimberly Dixon,Sales,Manager,2021-02-10,49,20,112367.0,2,Masters,S009,Data Visualization,2.0,3.0,Yes,10,4,1,T007,Machine Learning Basics,81.0,11.0,1.0,data
5455,E2549,Kimberly Dixon,Sales,Manager,2021-02-10,49,20,112367.0,2,Masters,S009,Data Visualization,2.0,3.0,Yes,10,4,1,T010,Node.js Masterclass,65.0,45.0,1.0,data
5456,E2549,Kimberly Dixon,Sales,Manager,2021-02-10,49,20,112367.0,2,Masters,S009,Data Visualization,2.0,3.0,Yes,10,4,1,T010,Node.js Masterclass,70.0,45.0,1.0,data
5457,E2550,Keith Thompson,Sales,Senior Developer,2021-08-22,37,10,76901.0,0,Bachelors,S006,Python,10.0,6.0,No,7,2,1,T015,Project Management for Consultants,34.0,100.0,1.0,data
5458,E2550,Keith Thompson,Sales,Senior Developer,2021-08-22,37,10,76901.0,0,Bachelors,S006,Python,10.0,6.0,No,7,2,1,T013,Advanced Data Visualization,54.0,81.0,1.0,data
5459,E2550,Keith Thompson,Sales,Senior Developer,2021-08-22,37,10,76901.0,0,Bachelors,S001,JavaScript,1.0,2.0,Yes,7,2,1,T015,Project Management for Consultants,34.0,100.0,1.0,full_stack
5460,E2550,Keith Thompson,Sales,Senior Developer,2021-08-22,37,10,76901.0,0,Bachelors,S001,JavaScript,1.0,2.0,Yes,7,2,1,T013,Advanced Data Visualization,54.0,81.0,1.0,full_stack
5461,E2551,Charles Monroe,Engineering,Junior Developer,2007-12-03,28,4,36862.0,2,Masters,S001,JavaScript,5.0,1.0,No,9,3,1,NA,NA,0.0,0.0,0.0,full_stack
5462,E2551,Charles Monroe,Engineering,Junior Developer,2007-12-03,28,4,36862.0,2,Masters,S008,Machine Learning,1.0,2.0,Yes,9,3,1,NA,NA,0.0,0.0,0.0,data
5463,E2552,Robert Young,Sales,Junior Developer,2011-10-13,25,4,42815.0,3,MBA,S003,Node.js,6.0,7.0,Yes,8,2,0,T010,Node.js Masterclass,91.0,19.0,1.0,full_stack
5464,E2552,Robert Young,Sales,Junior Developer,2011-10-13,25,4,42815.0,3,MBA,S003,Node.js,6.0,7.0,Yes,8,2,0,T005,Full-Stack Web Development,70.0,26.0,1.0,full_stack
5465,E2552,Robert Young,Sales,Junior Developer,2011-10-13,25,4,42815.0,3,MBA,S007,SQL,4.0,2.0,No,8,2,0,T010,Node.js Masterclass,91.0,19.0,1.0,data
5466,E2552,Robert Young,Sales,Junior Developer,2011-10-13,25,4,42815.0,3,MBA,S007,SQL,4.0,2.0,No,8,2,0,T005,Full-Stack Web Development,70.0,26.0,1.0,data
5467,E2553,Peter Williams,Marketing,Mid-level Developer,2019-12-05,31,6,67508.0,3,Bachelors,NA,NA,0.0,0.0,NA,10,2,0,T007,Machine Learning Basics,89.0,83.0,1.0,
5468,E2554,Felicia Webb,HR,Senior Developer,2016-11-15,39,10,71234.0,2,Masters,S012,Project Management,10.0,5.0,Yes,20,2,0,T012,Advanced JavaScript,42.0,44.0,1.0,consulting
5469,E2555,Erika Jordan,HR,Manager,2020-12-13,50,20,119077.0,2,Masters,S012,Project Management,10.0,12.0,No,9,3,0,T014,Python for Data Analysis,74.0,98.0,0.0,consulting
5470,E2555,Erika Jordan,HR,Manager,2020-12-13,50,20,119077.0,2,Masters,S012,Project Management,10.0,12.0,No,9,3,0,T004,Client Relationship Management,1.0,99.0,1.0,consulting
5471,E2555,Erika Jordan,HR,Manager,2020-12-13,50,20,119077.0,2,Masters,S012,Project Management,10.0,12.0,No,9,3,0,T011,Consulting Essentials,20.0,4.0,0.0,consulting
5472,E2555,Erika Jordan,HR,Manager,2020-12-13,50,20,119077.0,2,Masters,S004,Docker,10.0,12.0,No,9,3,0,T014,Python for Data Analysis,74.0,98.0,0.0,full_stack
5473,E2555,Erika Jordan,HR,Manager,2020-12-13,50,20,119077.0,2,Masters,S004,Docker,10.0,12.0,No,9,3,0,T004,Client Relationship Management,1.0,99.0,1.0,full_stack
5474,E2555,Erika Jordan,HR,Manager,2020-12-13,50,20,119077.0,2,Masters,S004,Docker,10.0,12.0,No,9,3,0,T011,Consulting Essentials,20.0,4.0,0.0,full_stack
5475,E2556,Samantha Reyes,HR,Mid-level Developer,2024-07-31,28,7,47653.0,0,Masters,S008,Machine Learning,4.0,2.0,No,8,4,1,T008,Data Science Bootcamp,18.0,24.0,0.0,data
5476,E2557,Thomas Collins,Engineering,Junior Developer,2015-11-13,27,3,44440.0,2,Bachelors,S002,React,5.0,3.0,No,13,1,1,NA,NA,0.0,0.0,0.0,full_stack
5477,E2558,Sherry Olsen,Marketing,Senior Developer,2020-02-21,41,11,93165.0,3,MBA,S014,Client Management,9.0,6.0,No,7,2,1,T014,Python for Data Analysis,14.0,77.0,1.0,consulting
5478,E2559,Tamara Rowe,HR,Manager,2019-12-16,48,20,93808.0,5,Bachelors,S006,Python,8.0,10.0,No,24,3,0,NA,NA,0.0,0.0,0.0,data
5479,E2560,Nicholas Miranda,Finance,Junior Developer,2021-06-13,23,1,22219.0,0,Masters,NA,NA,0.0,0.0,NA,23,2,1,T015,Project Management for Consultants,4.0,67.0,1.0,
5480,E2560,Nicholas Miranda,Finance,Junior Developer,2021-06-13,23,1,22219.0,0,Masters,NA,NA,0.0,0.0,NA,23,2,1,T012,Advanced JavaScript,24.0,3.0,0.0,
5481,E2560,Nicholas Miranda,Finance,Junior Developer,2021-06-13,23,1,22219.0,0,Masters,NA,NA,0.0,0.0,NA,23,2,1,T005,Full-Stack Web Development,17.0,40.0,0.0,
5482,E2561,Alice Williams,Marketing,Mid-level Developer,2024-07-05,32,6,63055.0,1,MBA,S013,Financial Modeling,7.0,7.0,Yes,9,4,0,T005,Full-Stack Web Development,23.0,25.0,0.0,consulting
5483,E2561,Alice Williams,Marketing,Mid-level Developer,2024-07-05,32,6,63055.0,1,MBA,S013,Financial Modeling,7.0,7.0,Yes,9,4,0,T001,SQL Mastery,18.0,34.0,1.0,consulting
5484,E2562,Albert Mckay,HR,Mid-level Developer,2005-05-23,37,6,55958.0,1,Masters,S003,Node.js,8.0,8.0,No,19,2,1,NA,NA,0.0,0.0,0.0,full_stack
5485,E2563,John Mcdonald,Marketing,Senior Developer,2019-11-28,42,11,105204.0,0,Bachelors,S009,Data Visualization,3.0,1.0,No,19,3,1,T010,Node.js Masterclass,20.0,5.0,0.0,data
